children,dob_years,education,marital_status,gender,income_type,debt,total_income,purpose
1,21,underGRADUATE,married,F,unemployed,0,116092.9169,education
1,28,high school,married,F,unemployed,0,169566.0221,real estate
0,38,high school,married,F,employee,0,80561.35363,purchase of commercial property
1,35,GRADUATE,married,M,employee,0,122137.2347,real estate
0,70,high school,married,F,retiree,0,63667.25461,to buy a car
0,48,high school,married,F,employee,0,117907.487,car purchase
0,54,high school,married,M,employee,0,152412.831,purchase of commercial property
0,23,high school,single,M,employee,0,207487.6942,housing
0,32,high school,married,F,employee,0,48577.46615,house construction
0,39,high school,married,M,employee,0,159264.2497,buying a property
1,49,high school,divorced,M,employee,1,95757.6259,housing transactions
0,29,high school,married,F,employee,0,184291.4569,buying a property
1,23,underGRADUATE,single,F,employee,0,144705.3211,purchase of residential property
0,60,high school,single,F,retiree,0,216440.6054,education
0,52,high school,married,M,unemployed,0,265310.0641,education
1,31,GRADUATE,married,M,unemployed,0,266893.8977,cars
0,42,high school,married,M,public employee,1,204518.8231,transactions with real estate
1,35,high school,married,M,unemployed,0,268614.6011,car
1,29,GRADUATE,married,F,public employee,0,,higher education
0,39,GRADUATE,married,F,employee,0,177441.8473,purchase of residential property
0,47,high school,single,M,employee,0,374783.2648,purchase of commercial property
0,44,GRADUATE,married,F,unemployed,0,128497.7072,buying a home
4,45,high school,married,F,employee,0,,education
0,46,GRADUATE,married,F,public employee,0,227165.132,car purchase
0,31,GRADUATE,married,M,unemployed,0,279053.8017,for a wedding
1,34,high school,married,F,employee,0,113603.8745,construction of residential real estate
0,55,high school,married,F,unemployed,0,109931.64,buying home
0,52,high school,divorced,M,employee,0,135454.6998,property
0,46,high school,married,M,employee,0,130929.5411,education
0,54,high school,married,M,unemployed,0,194892.6253,buying a home
0,34,GRADUATE,married,M,unemployed,0,493267.708,for a wedding
1,47,GRADUATE,married,M,unemployed,0,169354.5182,buying a family home
0,63,GRADUATE,married,F,retiree,0,335835.8892,get married
0,24,underGRADUATE,married,F,employee,0,,transactions with real estate
2,50,high school,married,M,employee,1,264887.0946,buying a property
0,39,GRADUATE,single,M,employee,0,227480.1379,car deal
0,55,high school,married,F,unemployed,0,111875.8575,house construction
0,42,high school,married,F,employee,0,99930.4246,get married
1,36,high school,married,F,unemployed,0,163494.7186,purchase of commercial property
1,40,high school,married,M,employee,0,137362.0889,higher education
0,32,high school,single,M,unemployed,0,158685.0453,to buy a used car
0,44,high school,married,F,employee,0,116088.4354,wedding
0,56,high school,married,F,employee,0,,purchase of residential property
1,27,GRADUATE,single,F,employee,0,,used car deal
0,43,high school,married,F,employee,0,305093.9865,commercial real estate transactions
0,57,high school,married,F,retiree,0,64014.70148,purchase of commercial property
0,58,high school,widow / widower,F,retiree,0,63622.21987,to buy a car
0,23,high school,married,F,employee,0,151004.14,education
0,53,high school,married,F,employee,0,58479.8123,real estate
0,37,high school,married,F,employee,0,195217.7669,cars
1,24,GRADUATE,married,F,employee,0,160758.1081,specialized education
0,44,GRADUATE,married,F,employee,0,153196.4773,housing
0,61,high school,married,F,retiree,1,114266.3537,degree
0,34,GRADUATE,married,M,unemployed,0,447238.2411,education
0,53,high school,married,F,employee,0,70636.7531,buying a property
0,45,high school,married,F,employee,0,235150.7786,for a wedding
1,47,secondary school,married,F,employee,0,136621.6761,home renovation
0,31,GRADUATE,single,M,employee,0,90104.31728,degree
1,46,GRADUATE,married,F,employee,0,209898.2072,buying home
1,40,underGRADUATE,married,F,unemployed,0,264823.8298,purchase of commercial property
0,40,high school,single,F,employee,0,143092.819,automobile
0,34,GRADUATE,single,F,public employee,0,686598.4252,property
0,25,high school,single,F,unemployed,0,172067.0429,higher education
0,55,high school,married,F,unemployed,0,129482.9605,buying a family home
0,39,GRADUATE,married,M,employee,0,112865.7805,to buy a car
0,23,high school,married,M,public employee,0,116348.1478,commercial real estate transactions
0,62,high school,married,F,retiree,0,133260.0807,education
0,43,high school,married,F,unemployed,0,99381.94795,for a wedding
0,48,high school,married,F,employee,0,182714.642,property
0,23,underGRADUATE,married,F,employee,0,73115.91997,transactions with real estate
0,34,high school,married,F,employee,0,110126.3831,buying a family home
0,35,high school,single,F,unemployed,0,83694.3937,higher education
0,56,high school,married,F,public employee,0,194994.2507,education
1,38,GRADUATE,single,F,public employee,0,,education
2,28,GRADUATE,married,M,employee,0,94704.44153,buying a family home
0,67,high school,married,F,retiree,0,41895.38072,specialized education
1,28,GRADUATE,married,M,unemployed,0,242513.5417,house construction
2,32,high school,married,F,employee,0,92976.31024,home renovation
1,55,high school,divorced,F,retiree,0,121512.459,property
0,49,high school,married,M,employee,0,178691.9635,to buy a car
2,34,high school,married,M,public employee,0,79492.73482,buying a family home
1,27,high school,married,M,employee,0,280501.4269,buying a family home
0,61,high school,married,F,retiree,0,143517.5691,car deal
2,26,underGRADUATE,married,M,employee,0,196876.9814,buying a rental property
0,40,GRADUATE,married,F,unemployed,0,181025.6475,to buy a car
0,41,underGRADUATE,married,M,public employee,0,514283.2429,automobile
2,33,high school,married,M,employee,0,245884.3113,used car deal
0,51,high school,married,F,unemployed,0,204748.8647,real estate
1,28,underGRADUATE,married,F,employee,1,87461.83244,used car deal
0,29,high school,married,F,employee,0,88988.74597,buying home
0,52,GRADUATE,married,M,employee,0,344596.9139,to buy a used car
0,59,high school,married,F,retiree,0,130238.5255,get married
0,45,high school,married,M,employee,0,331252.5274,wedding
0,59,high school,single,M,retiree,0,104332.9818,higher education
0,45,high school,married,F,unemployed,0,158565.4596,housing transactions
0,66,high school,married,M,retiree,0,112114.7481,higher education
0,61,high school,divorced,F,retiree,0,83822.52697,higher education
0,66,high school,married,F,retiree,0,127693.5842,home renovation
0,22,GRADUATE,married,F,employee,0,209833.0715,property
1,41,GRADUATE,married,M,employee,0,282876.3343,home renovation
2,33,high school,married,F,public employee,0,171570.8598,transactions with real estate
1,44,high school,married,F,employee,0,93791.67434,buying a rental property
0,51,high school,married,F,employee,0,69466.96775,cars
0,68,high school,married,M,retiree,0,48961.217,construction of residential real estate
1,33,high school,married,M,employee,1,239767.1282,education
1,42,high school,married,F,unemployed,0,280751.5604,buying a family home
0,46,high school,married,F,employee,0,74269.3603,for a wedding
0,54,high school,married,F,employee,0,78683.4081,buying home
0,26,GRADUATE,single,F,unemployed,0,196555.3531,buying a rental property
1,69,high school,widow / widower,F,retiree,0,172586.4967,home renovation
0,25,high school,married,F,employee,0,129383.0936,for a wedding
1,26,high school,married,F,employee,0,105583.5407,car
0,53,high school,married,F,employee,0,169372.9315,wedding
0,22,GRADUATE,married,M,employee,0,267955.0896,housing
1,47,high school,married,F,employee,0,110392.9253,housing transactions
0,50,GRADUATE,widow / widower,F,unemployed,0,133246.9157,to buy a used car
1,33,GRADUATE,divorced,F,employee,0,156003.9848,real estate transactions
0,24,high school,single,M,unemployed,0,109923.1357,education
1,51,high school,married,F,retiree,0,149148.0381,higher education
0,59,high school,married,F,retiree,0,137811.6398,higher education
0,41,high school,married,F,employee,0,363668.5042,buying home
0,32,high school,single,M,unemployed,1,172972.8706,real estate transactions
0,58,high school,married,F,retiree,0,,get married
0,35,GRADUATE,married,F,unemployed,0,173843.0946,real estate
1,24,high school,married,M,unemployed,0,,to buy a car
0,61,GRADUATE,married,M,unemployed,0,376069.0101,buying a home
0,55,high school,married,M,employee,0,119484.683,house construction
1,46,secondary school,married,F,unemployed,0,200116.8985,for a wedding
1,44,GRADUATE,married,F,unemployed,0,192807.7313,wedding
2,38,high school,married,M,employee,0,196649.5202,car deal
0,55,high school,married,F,retiree,0,104719.1294,construction of residential real estate
0,35,GRADUATE,single,M,unemployed,0,217272.3819,higher education
0,55,high school,married,F,retiree,0,78402.19385,degree
0,26,underGRADUATE,married,F,employee,0,131627.3156,degree
20,35,high school,single,F,public employee,0,,specialized education
2,57,high school,married,F,retiree,0,169524.2417,to buy a car
0,56,high school,married,M,retiree,0,140743.2435,transactions with real estate
1,20,GRADUATE,single,F,employee,0,108071.6506,construction of residential real estate
0,44,high school,married,F,unemployed,0,224480.512,home renovation
0,57,high school,married,M,employee,1,182599.4745,higher education
3,36,high school,married,F,employee,0,126506.8322,to buy a car
0,58,GRADUATE,married,M,employee,0,115656.7923,wedding
1,58,high school,divorced,F,retiree,0,83268.40578,home renovation
0,44,high school,divorced,F,employee,0,126202.8617,commercial real estate transactions
0,42,high school,married,F,unemployed,0,77919.22519,buying a property
1,45,high school,married,F,employee,0,145458.5886,home renovation
0,23,high school,married,M,employee,1,,for a wedding
0,58,high school,married,F,unemployed,0,74989.49864,buying home
0,46,high school,married,F,employee,1,91404.50193,purchase of residential property
0,44,high school,married,F,employee,0,105354.465,education
0,34,GRADUATE,married,F,unemployed,0,277801.2817,education
1,40,GRADUATE,married,F,unemployed,0,143418.2091,property
0,61,high school,married,F,retiree,0,77129.0359,buying home
0,63,GRADUATE,married,F,retiree,0,208918.4205,car purchase
1,41,high school,married,F,unemployed,0,89137.03556,degree
0,37,GRADUATE,married,F,unemployed,0,245512.1752,to buy a used car
0,39,high school,married,M,employee,0,186570.9402,house construction
0,69,high school,widow / widower,F,retiree,0,139572.6874,education
1,45,high school,married,F,employee,0,144776.6707,housing transactions
0,44,high school,divorced,F,employee,0,121895.3914,higher education
0,23,high school,married,F,employee,0,98942.99874,housing
0,67,high school,married,F,retiree,0,109314.1192,commercial real estate transactions
0,48,high school,married,M,retiree,0,223991.4566,wedding
1,35,high school,married,F,unemployed,0,187196.8783,for a wedding
0,26,GRADUATE,married,F,public employee,0,94940.08888,house construction
0,59,high school,divorced,F,retiree,0,247601.9404,buying a rental property
0,29,high school,married,M,employee,1,212843.8988,purchase of residential property
2,35,high school,married,M,employee,0,156530.7635,transactions with real estate
0,55,high school,married,F,employee,0,67611.32351,specialized education
0,38,high school,single,F,employee,1,63339.58418,housing
1,50,high school,married,M,employee,0,119970.7368,car
0,60,high school,single,F,retiree,0,97511.04711,car deal
0,35,GRADUATE,married,F,employee,0,145227.1178,used car deal
1,35,high school,married,F,unemployed,0,,higher education
0,25,high school,single,M,employee,0,106492.8016,purchase of residential property
1,29,secondary school,married,M,employee,0,226264.8112,to buy a car
0,56,high school,married,F,retiree,0,,transactions with real estate
1,26,high school,married,F,unemployed,0,236368.9203,for a wedding
1,32,high school,married,F,employee,0,137025.8193,cars
0,22,GRADUATE,single,F,employee,0,111926.8267,education
0,44,GRADUATE,single,M,unemployed,0,,buying a home
2,39,high school,married,M,employee,0,126630.5062,degree
0,27,high school,married,F,public employee,0,165208.0292,education
0,38,high school,married,F,employee,0,155440.9743,property
0,49,high school,married,M,retiree,0,59660.78967,home renovation
0,51,high school,married,M,unemployed,0,118824.5353,buying home
1,39,high school,married,M,employee,0,,wedding
2,47,high school,married,M,employee,0,168156.2359,wedding
0,22,GRADUATE,married,M,employee,0,100174.9091,education
0,27,high school,married,F,employee,0,143683.0314,commercial real estate transactions
0,47,high school,married,F,employee,0,145603.5544,to buy a car
2,37,high school,married,M,unemployed,1,110402.895,buying a family home
0,27,GRADUATE,married,F,employee,0,144330.2756,to buy a used car
1,38,high school,married,F,unemployed,0,166456.4828,education
